station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
DFW,2021-02-07 09:30,,,,90.00,4.00,,30.02,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 070930Z AUTO 09004KT 10SM CLR 02/01 A3002 RMK T00200010 MADISHF
DFW,2021-02-07 09:35,,,,80.00,4.00,,30.02,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 070935Z AUTO 08004KT 10SM CLR 02/01 A3002 RMK T00200010 MADISHF
DFW,2021-02-07 09:40,,,,80.00,4.00,,30.02,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 070940Z AUTO 08004KT 10SM CLR 02/01 A3002 RMK T00200010 MADISHF
DFW,2021-02-07 09:45,,,,90.00,2.00,,30.02,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 070945Z AUTO 09002KT 10SM CLR 02/01 A3002 RMK T00200010 MADISHF
DFW,2021-02-07 09:50,,,,100.00,4.00,,30.01,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 070950Z AUTO 10004KT 10SM CLR 02/01 A3001 RMK T00200010 MADISHF
DFW,2021-02-07 09:53,36.00,33.10,89.09,100.00,4.00,0.00,30.01,1016.30,7.00,,FEW,,,,1200.00,,,,,,,,,,,32.09,KDFW 070953Z 10004KT 7SM FEW012 02/01 A3001 RMK AO2 SLP163 T00220006
DFW,2021-02-07 09:55,,,,100.00,4.00,,30.01,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 070955Z AUTO 10004KT 10SM CLR 02/01 A3001 RMK T00200010 MADISHF
DFW,2021-02-07 10:00,,,,100.00,5.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071000Z AUTO 10005KT 7SM FEW009 02/01 A3001 RMK T00200010 MADISHF
DFW,2021-02-07 10:02,36.00,33.10,89.09,100.00,7.00,0.00,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,29.65,KDFW 071002Z 10007KT 7SM FEW009 02/01 A3001 RMK AO2 T00220006
DFW,2021-02-07 10:05,,,,90.00,7.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071005Z AUTO 09007KT 7SM FEW009 03/01 A3001 RMK T00300010 MADISHF
DFW,2021-02-07 10:10,,,,100.00,5.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071010Z AUTO 10005KT 7SM FEW009 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 10:15,,,,100.00,5.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071015Z AUTO 10005KT 7SM FEW009 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 10:20,,,,100.00,7.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071020Z AUTO 10007KT 7SM FEW009 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 10:25,,,,100.00,5.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071025Z AUTO 10005KT 7SM FEW009 02/02 A3001 RMK T00200020 MADISHF
DFW,2021-02-07 10:30,,,,100.00,8.00,,30.01,,7.00,,CLR,,,,,,,,,,,,,,,,KDFW 071030Z AUTO 10008KT 7SM CLR 02/02 A3001 RMK T00200020 MADISHF
DFW,2021-02-07 10:35,,,,100.00,8.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071035Z AUTO 10008KT 7SM FEW009 02/01 A3001 RMK T00200010 MADISHF
DFW,2021-02-07 10:40,,,,90.00,7.00,,30.01,,7.00,,FEW,,,,900.00,,,,,,,,,,,,KDFW 071040Z AUTO 09007KT 7SM FEW009 02/02 A3001 RMK T00200020 MADISHF
DFW,2021-02-07 10:45,,,,90.00,7.00,,30.01,,7.00,,SCT,,,,800.00,,,,,,,,,,,,KDFW 071045Z AUTO 09007KT 7SM SCT008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 10:50,,,,90.00,7.00,,30.01,,7.00,,BKN,,,,800.00,,,,,,,,,,,,KDFW 071050Z AUTO 09007KT 7SM BKN008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 10:53,37.00,35.10,92.76,90.00,6.00,0.00,30.01,1016.30,7.00,,BKN,,,,800.00,,,,,,,,,,,31.55,KDFW 071053Z 09006KT 7SM BKN008 03/02 A3001 RMK AO2 SLP163 T00280017
DFW,2021-02-07 10:55,,,,90.00,5.00,,30.01,,10.00,,BKN,,,,800.00,,,,,,,,,,,,KDFW 071055Z AUTO 09005KT 10SM BKN008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 11:00,,,,100.00,9.00,,30.01,,10.00,,BKN,,,,800.00,,,,,,,,,,,,KDFW 071100Z AUTO 10009KT 10SM BKN008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 11:05,,,,100.00,8.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071105Z AUTO 10008KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 11:10,,,,100.00,8.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071110Z AUTO 10008KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 11:15,,,,100.00,8.00,,30.00,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071115Z AUTO 10008KT 10SM OVC008 03/02 A3000 RMK T00300020 MADISHF
DFW,2021-02-07 11:20,,,,90.00,8.00,,30.00,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071120Z AUTO 09008KT 10SM OVC008 03/02 A3000 RMK T00300020 MADISHF
DFW,2021-02-07 11:25,,,,90.00,8.00,,30.00,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071125Z AUTO 09008KT 10SM OVC008 03/02 A3000 RMK T00300020 MADISHF
DFW,2021-02-07 11:30,,,,90.00,7.00,,29.99,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071130Z AUTO 09007KT 10SM OVC008 03/02 A2998 RMK T00300020 MADISHF
DFW,2021-02-07 11:35,,,,110.00,8.00,,30.00,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071135Z AUTO 11008KT 10SM OVC008 03/02 A3000 RMK T00300020 MADISHF
DFW,2021-02-07 11:40,,,,110.00,8.00,,30.00,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071140Z AUTO 11008KT 10SM OVC008 03/02 A3000 RMK T00300020 MADISHF
DFW,2021-02-07 11:45,,,,100.00,8.00,,30.00,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071145Z AUTO 10008KT 10SM OVC008 03/02 A3000 RMK T00300020 MADISHF
DFW,2021-02-07 11:50,,,,110.00,7.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071150Z AUTO 11007KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 11:53,37.00,35.10,92.76,130.00,10.00,0.00,30.01,1016.10,10.00,,OVC,,,,800.00,,,,,,,,,,,29.24,KDFW 071153Z 13010KT 10SM OVC008 03/02 A3001 RMK AO2 SLP161 T00280017 10039 20017 58004
DFW,2021-02-07 11:55,,,,130.00,8.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071155Z AUTO 13008KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 12:00,,,,110.00,8.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071200Z AUTO 11008KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 12:05,,,,100.00,7.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071205Z AUTO 10007KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 12:10,,,,130.00,8.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071210Z AUTO 13008KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 12:15,,,,130.00,5.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071215Z AUTO 13005KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 12:20,,,,130.00,8.00,,30.01,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071220Z AUTO 13008KT 10SM OVC008 03/02 A3001 RMK T00300020 MADISHF
DFW,2021-02-07 12:25,,,,120.00,7.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071225Z AUTO 12007KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 12:30,,,,140.00,8.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071230Z AUTO 14008KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 12:35,,,,130.00,7.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071235Z AUTO 13007KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 12:40,,,,110.00,5.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071240Z AUTO 11005KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 12:45,,,,130.00,7.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071245Z AUTO 13007KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 12:50,,,,120.00,7.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071250Z AUTO 12007KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 12:53,37.00,35.10,92.76,110.00,5.00,0.00,30.02,1016.40,10.00,,OVC,,,,800.00,,,,,,,,,,,32.33,KDFW 071253Z 11005KT 10SM OVC008 03/02 A3002 RMK AO2 SLP164 T00280017
DFW,2021-02-07 12:55,,,,110.00,5.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071255Z AUTO 11005KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 13:00,,,,120.00,5.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071300Z AUTO 12005KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 13:05,,,,150.00,4.00,,30.02,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071305Z AUTO 15004KT 10SM OVC008 03/02 A3002 RMK T00300020 MADISHF
DFW,2021-02-07 13:10,,,,170.00,7.00,,30.03,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071310Z AUTO 17007KT 10SM OVC008 03/02 A3003 RMK T00300020 MADISHF
DFW,2021-02-07 13:15,,,,170.00,5.00,,30.03,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071315Z AUTO 17005KT 10SM OVC008 03/02 A3003 RMK T00300020 MADISHF
DFW,2021-02-07 13:20,,,,170.00,8.00,,30.03,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071320Z AUTO 17008KT 10SM OVC008 03/02 A3003 RMK T00300020 MADISHF
DFW,2021-02-07 13:25,,,,140.00,5.00,,30.03,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071325Z AUTO 14005KT 10SM OVC008 03/02 A3003 RMK T00300020 MADISHF
DFW,2021-02-07 13:30,,,,140.00,7.00,,30.03,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071330Z AUTO 14007KT 10SM OVC008 03/01 A3003 RMK T00300010 MADISHF
DFW,2021-02-07 13:35,,,,140.00,8.00,,30.03,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071335Z AUTO 14008KT 10SM OVC008 03/01 A3003 RMK T00300010 MADISHF
DFW,2021-02-07 13:40,,,,140.00,7.00,,30.04,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071340Z AUTO 14007KT 10SM OVC008 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 13:45,,,,150.00,7.00,,30.04,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071345Z AUTO 15007KT 10SM OVC008 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 13:50,,,,130.00,8.00,,30.04,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071350Z AUTO 13008KT 10SM OVC008 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 13:53,37.00,34.00,88.78,130.00,6.00,0.00,30.04,1017.20,10.00,,OVC,,,,800.00,,,,,,,,,,,31.55,KDFW 071353Z 13006KT 10SM OVC008 03/01 A3004 RMK AO2 SLP172 T00280011
DFW,2021-02-07 13:55,,,,130.00,8.00,,30.04,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071355Z AUTO 13008KT 10SM OVC008 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 14:00,,,,120.00,7.00,,30.04,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071400Z AUTO 12007KT 10SM OVC008 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 14:05,,,,130.00,8.00,,30.04,,10.00,,OVC,,,,700.00,,,,,,,,,,,,KDFW 071405Z AUTO 13008KT 10SM OVC007 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 14:10,,,,120.00,8.00,,30.05,,10.00,,OVC,,,,700.00,,,,,,,,,,,,KDFW 071410Z AUTO 12008KT 10SM OVC007 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 14:15,,,,130.00,7.00,,30.05,,10.00,,OVC,,,,700.00,,,,,,,,,,,,KDFW 071415Z AUTO 13007KT 10SM OVC007 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 14:20,,,,130.00,7.00,,30.05,,10.00,,OVC,,,,700.00,,,,,,,,,,,,KDFW 071420Z AUTO 13007KT 10SM OVC007 03/01 A3004 RMK T00300010 MADISHF
DFW,2021-02-07 14:25,,,,130.00,7.00,,30.05,,10.00,,OVC,,,,700.00,,,,,,,,,,,,KDFW 071425Z AUTO 13007KT 10SM OVC007 03/02 A3004 RMK T00300020 MADISHF
DFW,2021-02-07 14:30,,,,150.00,7.00,,30.05,,10.00,,OVC,,,,700.00,,,,,,,,,,,,KDFW 071430Z AUTO 15007KT 10SM OVC007 03/02 A3004 RMK T00300020 MADISHF
DFW,2021-02-07 14:35,,,,140.00,9.00,,30.05,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071435Z AUTO 14009KT 10SM OVC008 03/02 A3004 RMK T00300020 MADISHF
DFW,2021-02-07 14:40,,,,150.00,7.00,,30.06,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071440Z AUTO 15007KT 10SM OVC008 03/01 A3005 RMK T00300010 MADISHF
DFW,2021-02-07 14:45,,,,160.00,8.00,,30.06,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071445Z AUTO 16008KT 10SM OVC008 03/02 A3005 RMK T00300020 MADISHF
DFW,2021-02-07 14:50,,,,150.00,9.00,,30.06,,10.00,,OVC,,,,800.00,,,,,,,,,,,,KDFW 071450Z AUTO 15009KT 10SM OVC008 03/02 A3005 RMK T00300020 MADISHF
DFW,2021-02-07 14:53,37.90,34.00,85.69,160.00,10.00,0.00,30.06,1018.10,10.00,,OVC,,,,800.00,,,,,,,,,,,30.37,KDFW 071453Z 16010KT 10SM OVC008 03/01 A3006 RMK AO2 SLP181 T00330011 53019 $
DFW,2021-02-07 14:55,,,,160.00,9.00,,30.07,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 071455Z AUTO 16009KT 10SM OVC009 03/01 A3006 RMK T00300010 MADISHF
DFW,2021-02-07 15:00,,,,150.00,7.00,,30.07,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 071500Z AUTO 15007KT 10SM OVC009 03/01 A3006 RMK T00300010 MADISHF
DFW,2021-02-07 15:05,,,,150.00,7.00,,30.07,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 071505Z AUTO 15007KT 10SM OVC009 03/02 A3006 RMK T00300020 MADISHF
DFW,2021-02-07 15:10,,,,170.00,10.00,,30.07,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 071510Z AUTO 17010KT 10SM OVC009 03/02 A3006 RMK T00300020 MADISHF
DFW,2021-02-07 15:15,,,,160.00,8.00,,30.07,,10.00,,OVC,,,,900.00,,,,,,,,,,,,KDFW 071515Z AUTO 16008KT 10SM OVC009 03/02 A3006 RMK T00300020 MADISHF
DFW,2021-02-07 15:20,,,,160.00,10.00,,30.07,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 071520Z AUTO 16010KT 10SM OVC009 03/02 A3006 RMK T00300020 MADISHF
DFW,2021-02-07 15:25,,,,160.00,10.00,,30.07,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 071525Z AUTO 16010KT 10SM OVC009 03/02 A3006 RMK T00300020 MADISHF
DFW,2021-02-07 15:30,,,,160.00,8.00,,30.07,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 071530Z AUTO 16008KT 10SM OVC009 04/02 A3006 RMK T00400020 MADISHF
DFW,2021-02-07 15:35,,,,170.00,9.00,,30.07,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 071535Z AUTO 17009KT 10SM OVC009 04/02 A3006 RMK T00400020 MADISHF
DFW,2021-02-07 15:40,,,,170.00,9.00,,30.07,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 071540Z AUTO 17009KT 10SM OVC009 04/02 A3006 RMK T00400020 MADISHF
DFW,2021-02-07 15:45,,,,150.00,10.00,,30.07,,10.00,,OVC,,,,999.00,,,,,,,,,,,,KDFW 071545Z AUTO 15010KT 10SM OVC009 04/02 A3006 RMK T00400020 MADISHF
DFW,2021-02-07 15:50,,,,150.00,9.00,,30.08,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 071550Z AUTO 15009KT 10SM OVC011 04/02 A3007 RMK T00400020 MADISHF
DFW,2021-02-07 15:53,39.90,35.10,82.80,160.00,8.00,0.00,30.08,1018.50,10.00,,OVC,,,,1100.00,,,,,,,,,,,33.84,KDFW 071553Z 16008KT 10SM OVC011 04/02 A3008 RMK AO2 SLP185 T00440017 $
DFW,2021-02-07 15:55,,,,160.00,8.00,,30.08,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 071555Z AUTO 16008KT 10SM OVC011 04/02 A3007 RMK T00400020 MADISHF
DFW,2021-02-07 16:00,,,,140.00,10.00,,30.07,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 071600Z AUTO 14010KT 10SM OVC011 04/02 A3006 RMK T00400020 MADISHF
DFW,2021-02-07 16:05,,,,150.00,10.00,,30.07,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 071605Z AUTO 15010KT 10SM OVC011 04/02 A3006 RMK T00400020 MADISHF
DFW,2021-02-07 16:10,,,,150.00,9.00,,30.07,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 071610Z AUTO 15009KT 10SM OVC011 04/02 A3006 RMK T00400020 MADISHF
DFW,2021-02-07 16:15,,,,150.00,10.00,,30.07,,10.00,,OVC,,,,1100.00,,,,,,,,,,,,KDFW 071615Z AUTO 15010KT 10SM OVC011 05/02 A3006 RMK T00500020 MADISHF
DFW,2021-02-07 16:20,,,,160.00,8.00,,30.07,,10.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 071620Z AUTO 16008KT 10SM OVC012 04/01 A3006 RMK T00400010 MADISHF
DFW,2021-02-07 16:25,,,,150.00,8.00,,30.07,,10.00,,OVC,,,,1200.00,,,,,,,,,,,,KDFW 071625Z AUTO 15008KT 10SM OVC012 05/02 A3006 RMK T00500020 MADISHF
DFW,2021-02-07 16:30,,,,140.00,9.00,,30.07,,10.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 071630Z AUTO 14009KT 10SM OVC013 05/02 A3006 RMK T00500020 MADISHF
DFW,2021-02-07 16:35,,,,150.00,11.00,,30.07,,10.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 071635Z AUTO 15011KT 10SM OVC013 06/02 A3006 RMK T00600020 MADISHF
DFW,2021-02-07 16:40,,,,150.00,10.00,,30.07,,10.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 071640Z AUTO 15010KT 10SM OVC013 06/02 A3006 RMK T00600020 MADISHF
DFW,2021-02-07 16:45,,,,150.00,11.00,,30.07,,10.00,,OVC,,,,1300.00,,,,,,,,,,,,KDFW 071645Z AUTO 15011KT 10SM OVC013 06/02 A3006 RMK T00600020 MADISHF
DFW,2021-02-07 16:50,,,,140.00,11.00,,30.07,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 071650Z AUTO 14011KT 10SM OVC014 06/02 A3006 RMK T00600020 MADISHF
DFW,2021-02-07 16:53,42.10,35.10,76.04,150.00,8.00,0.00,30.07,1018.20,10.00,,OVC,,,,1400.00,,,,,,,,,,,36.55,KDFW 071653Z 15008KT 10SM OVC014 06/02 A3007 RMK AO2 SLP182 T00560017 $
DFW,2021-02-07 16:55,,,,140.00,11.00,,30.06,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 071655Z AUTO 14011KT 10SM OVC014 06/02 A3005 RMK T00600020 MADISHF
DFW,2021-02-07 17:00,,,,140.00,10.00,,30.06,,10.00,,OVC,,,,1400.00,,,,,,,,,,,,KDFW 071700Z AUTO 14010KT 10SM OVC014 06/02 A3005 RMK T00600020 MADISHF
DFW,2021-02-07 17:05,,,,160.00,9.00,,30.06,,10.00,,OVC,,,,1500.00,,,,,,,,,,,,KDFW 071705Z AUTO 16009KT 10SM OVC015 06/02 A3005 RMK T00600020 MADISHF
DFW,2021-02-07 17:07,44.10,35.10,70.43,150.00,10.00,0.00,30.06,,10.00,,OVC,,,,1500.00,,,,,,,,,,,38.14,KDFW 071707Z 15010KT 10SM OVC015 07/02 A3006 RMK AO2 T00670017 $
DFW,2021-02-07 17:10,,,,150.00,9.00,,30.05,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071710Z AUTO 15009KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:15,,,,160.00,10.00,,30.05,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071715Z AUTO 16010KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:20,,,,180.00,11.00,,30.05,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071720Z AUTO 18011KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:25,,,,160.00,9.00,,30.05,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071725Z AUTO 16009KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:30,,,,160.00,7.00,,30.05,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071730Z AUTO 16007KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:35,,,,140.00,9.00,,30.04,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071735Z AUTO 14009KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:40,,,,130.00,10.00,,30.04,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071740Z AUTO 13010KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:45,,,,110.00,7.00,,30.04,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071745Z AUTO 11007KT 10SM BKN015 07/02 A3004 RMK T00700020 MADISHF
DFW,2021-02-07 17:50,,,,120.00,10.00,,30.03,,10.00,,BKN,,,,1500.00,,,,,,,,,,,,KDFW 071750Z AUTO 12010KT 10SM BKN015 08/02 A3003 RMK T00800020 MADISHF
DFW,2021-02-07 17:53,46.00,35.10,65.52,150.00,7.00,0.00,30.03,1016.90,10.00,,SCT,,,,1800.00,,,,,,,,,,,41.84,KDFW 071753Z 15007KT 10SM SCT018 08/02 A3003 RMK AO2 SLP169 T00780017 10078 20028 58012 $
DFW,2021-02-07 17:55,,,,140.00,10.00,,30.03,,10.00,,SCT,,,,1800.00,,,,,,,,,,,,KDFW 071755Z AUTO 14010KT 10SM SCT018 08/02 A3003 RMK T00800020 MADISHF
DFW,2021-02-07 18:00,,,,140.00,7.00,,30.02,,10.00,,SCT,,,,1800.00,,,,,,,,,,,,KDFW 071800Z AUTO 14007KT 10SM SCT018 08/02 A3002 RMK T00800020 MADISHF
DFW,2021-02-07 18:05,,,,100.00,9.00,,30.02,,10.00,,FEW,,,,1800.00,,,,,,,,,,,,KDFW 071805Z AUTO 10009KT 10SM FEW018 08/02 A3002 RMK T00800020 MADISHF
DFW,2021-02-07 18:10,,,,110.00,7.00,,30.02,,10.00,,FEW,,,,1900.00,,,,,,,,,,,,KDFW 071810Z AUTO 11007KT 10SM FEW019 08/02 A3002 RMK T00800020 MADISHF
DFW,2021-02-07 18:15,,,,130.00,5.00,,30.01,,10.00,,FEW,,,,1900.00,,,,,,,,,,,,KDFW 071815Z AUTO 13005KT 10SM FEW019 08/02 A3001 RMK T00800020 MADISHF
DFW,2021-02-07 18:20,,,,130.00,8.00,,30.01,,10.00,,FEW,,,,2100.00,,,,,,,,,,,,KDFW 071820Z AUTO 13008KT 10SM FEW021 08/02 A3001 RMK T00800020 MADISHF
DFW,2021-02-07 18:25,,,,150.00,9.00,,,,10.00,,FEW,,,,2300.00,,,,,,,,,,,,KDFW 071825Z AUTO 15009KT 10SM FEW023 09/02 RMK T00900020 MADISHF
DFW,2021-02-07 18:30,,,,130.00,9.00,,,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 071830Z AUTO 13009KT 10SM CLR 09/02 RMK T00900020 MADISHF
DFW,2021-02-07 18:35,,,,150.00,8.00,,30.00,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 071835Z AUTO 15008KT 10SM CLR 09/02 A3000 RMK T00900020 MADISHF
DFW,2021-02-07 18:40,,,,170.00,9.00,,30.00,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 071840Z AUTO 17009KT 10SM CLR 09/02 A3000 RMK T00900020 MADISHF
DFW,2021-02-07 18:45,,,,130.00,10.00,,30.00,,10.00,,FEW,,,,2500.00,,,,,,,,,,,,KDFW 071845Z AUTO 13010KT 10SM FEW025 09/02 A3000 RMK T00900020 MADISHF
DFW,2021-02-07 18:50,,,,160.00,8.00,,29.99,,10.00,,FEW,,,,2500.00,,,,,,,,,,,,KDFW 071850Z AUTO 16008KT 10SM FEW025 09/02 A2998 RMK T00900020 MADISHF
DFW,2021-02-07 18:53,48.90,36.00,60.88,160.00,8.00,0.00,29.99,1015.50,10.00,15.00,FEW,,,,2500.00,,,,,,,,,,,44.93,KDFW 071853Z 16008G15KT 10SM FEW025 09/02 A2999 RMK AO2 SLP155 T00940022 $
DFW,2021-02-07 18:55,,,,120.00,9.00,,,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 071855Z AUTO 12009KT 10SM CLR 09/02 RMK T00900020 MADISHF
